Close,Volume,return,volatility,symbol,date,sentiment
139.22999572753906,167536000,-0.0012194991132606,0.0205774153507728,NVDA,2025-02-19,
140.11000061035156,143903600,0.0063205121727833,0.0164024079497707,NVDA,2025-02-20,
134.42999267578125,228217600,-0.0405396325017978,0.0218053362003644,NVDA,2025-02-21,
130.27999877929688,251381100,-0.0308710416022512,0.0244007047639071,NVDA,2025-02-24,
126.62999725341795,271428700,-0.0280165916493617,0.0237232502825682,NVDA,2025-02-25,0.0108663157894736
131.27999877929688,322553800,0.0367211689705173,0.0271424163355977,NVDA,2025-02-26,0.1525151515151515
120.1500015258789,443175800,-0.0847806014389846,0.0380367228114789,NVDA,2025-02-27,0.43165
124.91999816894533,389091100,0.0397003460881271,0.0390426368782775,NVDA,2025-02-28,0.1411
114.05999755859376,411381400,-0.086935644969064,0.0442991026370919,NVDA,2025-03-03,
115.98999786376952,398163300,0.0169209218524164,0.0452115439999481,NVDA,2025-03-04,
117.3000030517578,284337900,0.0112941220115108,0.0458734793506222,NVDA,2025-03-05,0.4678
110.56999969482422,321181900,-0.0573742811751166,0.0468388882988997,NVDA,2025-03-06,
112.69000244140624,341755500,0.0191733992261309,0.0480581261288536,NVDA,2025-03-07,
106.9800033569336,366487400,-0.0506699703679711,0.0491159686665614,NVDA,2025-03-10,
108.76000213623048,354865700,0.0166386121091994,0.0501629883850466,NVDA,2025-03-11,
115.73999786376952,323857500,0.0641779660761321,0.0538587865610471,NVDA,2025-03-12,
115.58000183105467,299033100,-0.0013823745953681,0.0472478783467571,NVDA,2025-03-13,
121.66999816894533,277593500,0.0526907444316575,0.0487037682797338,NVDA,2025-03-14,
119.52999877929688,255501500,-0.0175885544658013,0.0392055464013445,NVDA,2025-03-17,
115.43000030517578,299686900,-0.0343009998828113,0.0408432228980369,NVDA,2025-03-18,
117.5199966430664,273426200,0.0181061797831159,0.0411035733210315,NVDA,2025-03-19,
118.52999877929688,248829700,0.0085943002474555,0.0356330809672826,NVDA,2025-03-20,
117.6999969482422,266498500,-0.0070024621581255,0.0356452950687045,NVDA,2025-03-21,
121.41000366210938,228452500,0.031520873492449,0.0305069552572908,NVDA,2025-03-24,
120.69000244140624,167447200,-0.0059303286301426,0.0310498082684278,NVDA,2025-03-25,
113.76000213623048,293463300,-0.0574198373103872,0.0316657594384651,NVDA,2025-03-26,
111.43000030517578,236902100,-0.0204817316042632,0.0322439223465069,NVDA,2025-03-27,
109.66999816894533,229872500,-0.0157946884269075,0.0256589549840563,NVDA,2025-03-28,
108.37999725341795,299212700,-0.0117625689529065,0.0255340956613782,NVDA,2025-03-31,
110.1500015258789,222614000,0.0163314662974409,0.0250740381819876,NVDA,2025-04-01,
110.41999816894533,220601200,0.0024511723951539,0.0239786334331732,NVDA,2025-04-02,
101.8000030517578,338769400,-0.0780655249060835,0.0323402069372813,NVDA,2025-04-03,
94.30999755859376,532273800,-0.0735756902615802,0.0371007117734676,NVDA,2025-04-04,0.5859
97.63999938964844,611041300,0.035309107382659,0.037713937406349,NVDA,2025-04-07,
96.3000030517578,476243400,-0.0137238462337873,0.0374499630165399,NVDA,2025-04-08,
114.33000183105467,612918300,0.187227395720916,0.0737856613964833,NVDA,2025-04-09,
107.56999969482422,437812400,-0.0591271059911265,0.0761152920234946,NVDA,2025-04-10,
110.93000030517578,313417300,0.0312354803373047,0.0765562740692163,NVDA,2025-04-11,
110.70999908447266,264705000,-0.0019832436680599,0.0764001032015273,NVDA,2025-04-14,
112.1999969482422,228966900,0.013458566309197,0.0763565095646486,NVDA,2025-04-15,
104.48999786376952,397016900,-0.0687165712493671,0.0797895163364897,NVDA,2025-04-16,
101.48999786376952,292517500,-0.0287108820110351,0.0760553950516215,NVDA,2025-04-17,
96.91000366210938,288501100,-0.0451275425959502,0.0733941201092609,NVDA,2025-04-21,
98.88999938964844,241004800,0.0204312831773549,0.0728599473074626,NVDA,2025-04-22,
102.70999908447266,247526000,0.0386287766043214,0.0733642506568235,NVDA,2025-04-23,
106.43000030517578,220815000,0.0362184914211094,0.0408999258254114,NVDA,2025-04-24,
111.01000213623048,251064700,0.0430329965040126,0.0389711608325386,NVDA,2025-04-25,
108.7300033569336,207708500,-0.0205386788165167,0.038362613628904,NVDA,2025-04-28,
109.0199966430664,170444300,0.0026670953479219,0.0383820052268173,NVDA,2025-04-29,
108.91999816894533,235044600,-0.0009172489194665,0.0380537019808881,NVDA,2025-04-30,
111.61000061035156,236121500,0.0246970481695547,0.0306927976395405,NVDA,2025-05-01,
114.5,190194800,0.025893731510117,0.0283975849611274,NVDA,2025-05-02,
113.81999969482422,133163200,-0.0059388672941116,0.0214045647266037,NVDA,2025-05-05,
113.54000091552734,158525600,-0.0024600138819856,0.0221390698956891,NVDA,2025-05-06,
117.05999755859376,206758800,0.0310022601257968,0.0213174082437546,NVDA,2025-05-07,
117.37000274658205,198428100,0.0026482589650926,0.0199159434074192,NVDA,2025-05-08,
116.6500015258789,132972200,-0.0061344568787111,0.0166601741028402,NVDA,2025-05-09,
123.0,225023300,0.0544363342568181,0.0203138487219366,NVDA,2025-05-12,
129.92999267578125,330430100,0.0563414038681402,0.0241328800705958,NVDA,2025-05-13,
135.33999633789062,281180800,0.0416378355043023,0.0241868363512486,NVDA,2025-05-14,
134.8300018310547,226632600,-0.0037682467905694,0.0255012375572258,NVDA,2025-05-15,
135.39999389648438,226542500,0.0042274868923009,0.0258035981733533,NVDA,2025-05-16,
135.57000732421875,193154600,0.0012556383707398,0.0251795376003338,NVDA,2025-05-19,
134.3800048828125,161514200,-0.0087777707244666,0.0258188121707497,NVDA,2025-05-20,
131.8000030517578,270608700,-0.0191992985363008,0.0276698972286045,NVDA,2025-05-21,
132.8300018310547,187344000,0.007814861573959,0.0275181632984116,NVDA,2025-05-22,0.1720315789473684
131.2899932861328,198821300,-0.0115938306383568,0.0279853675226617,NVDA,2025-05-23,0.0329630434782608
135.5,192953600,0.0320664706311006,0.024968936077209,NVDA,2025-05-27,0.0922543209876543
134.80999755859375,304021100,-0.0050922689402674,0.0191889061692996,NVDA,2025-05-28,0.2362
139.19000244140625,369241900,0.0324902081606282,0.017314187677717,NVDA,2025-05-29,0.1521142857142857
135.1300048828125,333170900,-0.0291687440719951,0.020054371403269,NVDA,2025-05-30,0.1714615384615384
137.3800048828125,197663100,0.0166506321223864,0.0206923059079282,NVDA,2025-06-02,
141.22000122070312,225578800,0.0279516392590479,0.0222964512274682,NVDA,2025-06-03,
141.9199981689453,167120800,0.0049567833323285,0.0218182780976405,NVDA,2025-06-04,
139.99000549316406,231397900,-0.0135991593903752,0.0211707871008937,NVDA,2025-06-05,
141.72000122070312,153986200,0.0123579945685732,0.0212567273207597,NVDA,2025-06-06,
142.6300048828125,185114500,0.0064211378370806,0.0202745726194066,NVDA,2025-06-09,
143.9600067138672,155881900,0.009324838992661,0.0185390461575739,NVDA,2025-06-10,
142.8300018310547,167694000,-0.007849436163604,0.0187454848418271,NVDA,2025-06-11,
145.0,162365000,0.0151928736338746,0.0167125743730357,NVDA,2025-06-12,
141.97000122070312,180820600,-0.0208965433054957,0.0149922834615269,NVDA,2025-06-13,
144.69000244140625,183133700,0.0191589856822969,0.0152270639895678,NVDA,2025-06-16,0.0
144.1199951171875,139108000,-0.0039395073232484,0.0131548910524853,NVDA,2025-06-17,
145.47999572753906,161494100,0.0094365851819917,0.0133375126031535,NVDA,2025-06-18,
143.85000610351562,242956200,-0.0112042182560697,0.0130331251391964,NVDA,2025-06-20,
144.1699981689453,154308900,0.0022244841977929,0.0125939747813928,NVDA,2025-06-23,
147.89999389648438,187566100,0.0258722048617083,0.0147130492963105,NVDA,2025-06-24,
154.30999755859375,269146500,0.0433401212078192,0.0193508025435873,NVDA,2025-06-25,
155.02000427246094,198145700,0.0046011711820395,0.018668164266407,NVDA,2025-06-26,
157.75,263234500,0.0176106028402687,0.0187815339202717,NVDA,2025-06-27,
157.99000549316406,194580300,0.0015214294336867,0.0159986233725007,NVDA,2025-06-30,
153.3000030517578,213143600,-0.0296854375488275,0.0201116291982175,NVDA,2025-07-01,0.2023
157.25,171224100,0.0257664505519192,0.0206701484325408,NVDA,2025-07-02,
159.33999633789062,143716100,0.0132909147083664,0.0207161486044981,NVDA,2025-07-03,
158.24000549316406,140139000,-0.0069034195431633,0.020282496484497,NVDA,2025-07-07,
160.0,138133000,0.01112231070361,0.0201094316759468,NVDA,2025-07-08,
162.8800048828125,183656400,0.018000030517578,0.0195949844036613,NVDA,2025-07-09,
164.10000610351562,167704100,0.0074901840872418,0.0156783876842111,NVDA,2025-07-10,
164.9199981689453,193633300,0.0049969045394941,0.0156741742431928,NVDA,2025-07-11,
164.07000732421875,136975800,-0.0051539586112281,0.0155045316874275,NVDA,2025-07-14,
170.6999969482422,230627400,0.0404095162312141,0.0192305646093916,NVDA,2025-07-15,
171.3699951171875,158831500,0.0039250039890068,0.0142058636139404,NVDA,2025-07-16,
173.0,160841100,0.0095116118880544,0.0132647190915168,NVDA,2025-07-17,
172.41000366210938,146456400,-0.0034103834560151,0.0137986738951362,NVDA,2025-07-18,
171.3800048828125,123126100,-0.0059741242237629,0.0136898614292057,NVDA,2025-07-21,
167.02999877929688,193114300,-0.0253822265117222,0.0172071447794391,NVDA,2025-07-22,
170.77999877929688,154082200,0.0224510568604805,0.0176487452547082,NVDA,2025-07-23,
173.74000549316406,128984600,0.0173322797460169,0.0180792645046929,NVDA,2025-07-24,
173.5,122316800,-0.0013814060410715,0.0182254333919382,NVDA,2025-07-25,
176.75,140023500,0.0187319884726224,0.0182780691276723,NVDA,2025-07-28,
175.50999450683594,154077500,-0.0070155897774487,0.0146099306272061,NVDA,2025-07-29,
179.27000427246094,174312200,0.0214233370366754,0.0157523757055458,NVDA,2025-07-30,
177.8699951171875,221685400,-0.0078095003174409,0.0161041691959911,NVDA,2025-07-31,
173.72000122070312,204529000,-0.0233316130342849,0.0180817640038223,NVDA,2025-08-01,
180.0,148174600,0.0361501193597071,0.0209763132280159,NVDA,2025-08-04,
178.25999450683594,156407600,-0.0096666971842448,0.018925918246362,NVDA,2025-08-05,
179.4199981689453,137192300,0.0065073695605037,0.0181042188395905,NVDA,2025-08-06,
180.7700042724609,151878400,0.0075242788835858,0.0176269247930367,NVDA,2025-08-07,
182.6999969482422,123396700,0.0106765095434324,0.0176217120201877,NVDA,2025-08-08,
182.05999755859372,138323200,-0.003503007117344,0.0171373651492678,NVDA,2025-08-11,
183.16000366210935,145485700,0.0060419977934009,0.0167749835943425,NVDA,2025-08-12,
181.58999633789065,179871700,-0.0085717803714127,0.016059541301293,NVDA,2025-08-13,
182.0200042724609,129554000,0.0023680155473442,0.0157300413029446,NVDA,2025-08-14,
180.4499969482422,156602200,-0.0086254658134643,0.013598004745953,NVDA,2025-08-15,
182.00999450683597,132008000,0.0086450406482478,0.0079610241180937,NVDA,2025-08-18,
175.63999938964844,185229200,-0.0349980512578294,0.0137250318742288,NVDA,2025-08-19,
175.39999389648438,215142700,-0.0013664626167051,0.0134443942123451,NVDA,2025-08-20,
174.97999572753906,140040900,-0.0023945164399103,0.0130076159556326,NVDA,2025-08-21,
177.99000549316406,172789400,0.0172020221689335,0.013911841728093,NVDA,2025-08-22,
179.80999755859375,163012800,0.0102252486615019,0.0144702325985185,NVDA,2025-08-25,0.83565
181.7700042724609,168688200,0.0109004323479204,0.0148158736989338,NVDA,2025-08-26,0.0303999999999999
181.6000061035156,235518900,-0.0009352377452249,0.0145574056351835,NVDA,2025-08-27,0.0554507462686567
180.1699981689453,281787800,-0.0078744927671157,0.0147394532648921,NVDA,2025-08-28,0.0533
174.17999267578125,243257900,-0.0332464092470448,0.017889043833067,NVDA,2025-08-29,-0.017188944723618
170.77999877929688,231164900,-0.0195200025229828,0.0180015219390588,NVDA,2025-09-02,
170.6199951171875,164424900,-0.0009368993046788,0.0149030208643308,NVDA,2025-09-03,
171.66000366210938,141670100,0.0060954669715442,0.0151669466156575,NVDA,2025-09-04,
167.02000427246094,224441400,-0.0270301717969299,0.0171062109893053,NVDA,2025-09-05,
168.30999755859375,163769100,0.0077235855175075,0.0159959325587099,NVDA,2025-09-08,
170.75999450683594,157548400,0.0145564552538792,0.0165179462313704,NVDA,2025-09-09,
177.3300018310547,226852000,0.0384750968351415,0.0211299708350609,NVDA,2025-09-10,
177.1699981689453,151159300,-0.000902293241173,0.021130204504669,NVDA,2025-09-11,
177.82000732421875,124911000,0.0036688443979866,0.0211050584518015,NVDA,2025-09-12,
177.75,147061600,-0.0003936976793117,0.0178535801962467,NVDA,2025-09-15,
174.8800048828125,140737800,-0.016146245385021,0.0174248188060156,NVDA,2025-09-16,
170.2899932861328,211843800,-0.0262466346553196,0.019674221095463,NVDA,2025-09-17,
176.24000549316406,191763300,0.0349404688567556,0.022571625430008,NVDA,2025-09-18,
176.6699981689453,237182100,0.0024398131092768,0.0200137259057771,NVDA,2025-09-19,
183.6100006103516,269637000,0.0392822919190256,0.0226617229579238,NVDA,2025-09-22,
178.42999267578125,192559600,-0.0282120141460218,0.0253643256415558,NVDA,2025-09-23,
176.97000122070312,143564100,-0.0081824329709581,0.0225998228297224,NVDA,2025-09-24,
177.69000244140625,191586700,0.0040684930538323,0.0226318087552074,NVDA,2025-09-25,
178.19000244140625,148573700,0.0028138893192084,0.0226202115855114,NVDA,2025-09-26,
181.8500061035156,193063500,0.0205398934393801,0.0234868897218954,NVDA,2025-09-29,
186.5800018310547,236981000,0.0260104238041465,0.023545550351501,NVDA,2025-09-30,
187.2400054931641,173844900,0.0035373762227046,0.0206091772048862,NVDA,2025-10-01,
188.88999938964844,136805800,0.0088121867553812,0.0186169775033364,NVDA,2025-10-02,
187.6199951171875,137596900,-0.0067235125023275,0.0190918936029994,NVDA,2025-10-03,
185.5399932861328,157678100,-0.0110862481888218,0.0157432277477707,NVDA,2025-10-06,
185.0399932861328,140088000,-0.0026948367904106,0.0121004448628567,NVDA,2025-10-07,
189.1100006103516,130168900,0.0219952846513844,0.0125594934356845,NVDA,2025-10-08,
192.57000732421875,182997200,0.0182962651509706,0.0130221894882009,NVDA,2025-10-09,
183.16000366210935,268774400,-0.0488653648242651,0.0223144384016201,NVDA,2025-10-10,
188.32000732421875,153482800,0.0281721094067484,0.0230984418138901,NVDA,2025-10-13,
180.02999877929688,205641400,-0.0440208592953668,0.0260283688789787,NVDA,2025-10-14,
179.8300018310547,214450500,-0.0011109090129327,0.0259348720973622,NVDA,2025-10-15,
181.80999755859372,179723300,0.0110103748394509,0.0260619235479617,NVDA,2025-10-16,0.2023
183.22000122070312,173135200,0.0077553692373542,0.0262645164864669,NVDA,2025-10-17,
182.63999938964844,128544700,-0.0031656032485013,0.0260806822785729,NVDA,2025-10-20,
181.16000366210935,124240200,-0.008103349389427,0.0261696068305792,NVDA,2025-10-21,
180.27999877929688,162249600,-0.0048576113105729,0.0247979916345103,NVDA,2025-10-22,
182.16000366210935,111363700,0.0104282499198042,0.0241100016961774,NVDA,2025-10-23,
186.25999450683597,131296700,0.0225076348391586,0.0199835555111818,NVDA,2025-10-24,
191.4900054931641,153452700,0.0280790891257982,0.0199699645921535,NVDA,2025-10-27,
201.02999877929688,297986200,0.0498197974435452,0.0179664319187504,NVDA,2025-10-28,
207.0399932861328,308829600,0.0298960082740391,0.0182717817361131,NVDA,2025-10-29,
202.88999938964844,178864400,-0.0200444070279166,0.0212897904242482,NVDA,2025-10-30,
202.4900054931641,179802200,-0.0019714815796129,0.0216847898757956,NVDA,2025-10-31,
206.8800048828125,180267300,0.0216800793646905,0.0213972210235485,NVDA,2025-11-03,
198.69000244140625,188919300,-0.0395881779200725,0.0265108935960284,NVDA,2025-11-04,
195.2100067138672,171350300,-0.0175146997069735,0.0275589930800475,NVDA,2025-11-05,
188.0800018310547,223029800,-0.0365247919552783,0.0309524716958026,NVDA,2025-11-06,0.765
188.1499938964844,264942300,0.0003721398593592,0.0302359663691769,NVDA,2025-11-07,0.4201
199.0500030517578,198897100,0.0579325512031128,0.0343539423908065,NVDA,2025-11-10,
193.16000366210935,176483300,-0.0295905516169064,0.0317707850231352,NVDA,2025-11-11,
193.8000030517578,154935300,0.0033133121635675,0.0297078934720943,NVDA,2025-11-12,
186.8600006103516,207423100,-0.0358101255527473,0.0309182942384875,NVDA,2025-11-13,
190.1699981689453,186591900,0.0177137833018414,0.0319383513294524,NVDA,2025-11-14,
186.6000061035156,173628900,-0.0187726355355913,0.0306047990576999,NVDA,2025-11-17,-0.0258
181.3600006103516,213598900,-0.0280814861831096,0.0295608602044555,NVDA,2025-11-18,0.0
186.5200042724609,247246400,0.0284517183763994,0.0315445284590711,NVDA,2025-11-19,0.0436571428571428
180.63999938964844,343504800,-0.0315247949181002,0.0310085361244065,NVDA,2025-11-20,0.1135
178.8800048828125,346926200,-0.0097431051416223,0.0310295553610244,NVDA,2025-11-21,-0.021475
182.5500030517578,256618300,0.0205165366098329,0.0241412308795912,NVDA,2025-11-24,0.2468
177.82000732421875,320600300,-0.0259106855571948,0.0238072675319085,NVDA,2025-11-25,0.1075166666666666
180.25999450683597,183852000,0.0137216684406518,0.0245713538140376,NVDA,2025-11-26,0.0359294117647058
177.0,121332800,-0.0180849584277131,0.0228356674033269,NVDA,2025-11-28,-0.0255098039215686
179.9199981689453,188131000,0.0164971647963012,0.0227030502876693,NVDA,2025-12-01,-0.1531
181.4600067138672,182632200,0.0085594072954346,0.0225446326342631,NVDA,2025-12-02,0.5859
179.58999633789062,165138000,-0.0103053582430715,0.0209533454792363,NVDA,2025-12-03,0.2594333333333333
183.3800048828125,167364900,0.0211036729339375,0.0199174788019037,NVDA,2025-12-04,0.10442
182.41000366210935,143971100,-0.0052895691726204,0.0170466413913148,NVDA,2025-12-05,-0.937
185.5500030517578,204378100,0.0172139648407927,0.0172702737389154,NVDA,2025-12-08,0.0401842105263157
184.97000122070312,144719700,-0.0031258519079242,0.0163200390000686,NVDA,2025-12-09,0.14758
183.77999877929688,162785400,-0.0064334888552353,0.0136347953399009,NVDA,2025-12-10,0.1414333333333333
180.92999267578125,182136600,-0.0155077055307755,0.0142900884773014,NVDA,2025-12-11,0.1171499999999999
175.02000427246094,204274900,-0.0326645036343463,0.0168983896066127,NVDA,2025-12-12,0.078
176.2899932861328,164775600,0.0072562506151858,0.0160677862988938,NVDA,2025-12-15,-0.05735
177.72000122070312,148588100,0.0081116795565889,0.0160359353083561,NVDA,2025-12-16,-0.1610375
170.94000244140625,222775500,-0.0381498915863559,0.01965441600202,NVDA,2025-12-17,-0.0545999999999999
174.13999938964844,176096000,0.018720000599854,0.0193176139830232,NVDA,2025-12-18,0.0546083333333333
180.9900054931641,324925900,0.0393362014903211,0.023860317343055,NVDA,2025-12-19,0.1193727272727272
183.69000244140625,129064400,0.0149179339537848,0.0236810329855948,NVDA,2025-12-22,0.0859055555555555
189.2100067138672,174873600,0.030050651636426,0.0255611480496159,NVDA,2025-12-23,0.0178896551724137
188.6100006103516,65528500,-0.0031711118980244,0.0254541524067626,NVDA,2025-12-24,0.01288
190.52999877929688,139740300,0.0101797262220035,0.0246754658614678,NVDA,2025-12-26,-0.0301333333333333
188.22000122070312,120006100,-0.0121240622127414,0.0218415803676823,NVDA,2025-12-29,0.0141499999999999
187.5399932861328,97687300,-0.0036128356718739,0.0221243721647806,NVDA,2025-12-30,0.115905737704918
120.79000091552734,30203400,,,AMD,2024-12-31,
120.62999725341795,34256200,-0.0013246432725939,,AMD,2025-01-02,
125.37000274658205,36785300,0.0392937544647897,,AMD,2025-01-03,
129.5500030517578,48020200,0.0333413114269851,,AMD,2025-01-06,
127.33000183105467,39220400,-0.0171362498526239,,AMD,2025-01-07,
121.83999633789062,46723100,-0.0431163544664702,,AMD,2025-01-08,
116.04000091552734,59415600,-0.0476033781737693,,AMD,2025-01-10,
117.31999969482422,39128900,0.011030668469476,,AMD,2025-01-13,
116.08999633789062,37005300,-0.0104841745664261,,AMD,2025-01-14,
119.95999908447266,38185800,0.0333362293794723,,AMD,2025-01-15,
118.44000244140624,29414100,-0.0126708624096942,0.0308330375420386,AMD,2025-01-16,
121.45999908447266,35765900,0.0254981136509215,0.031997911987233,AMD,2025-01-17,
122.27999877929688,31578800,0.0067511913469875,0.0292218556442562,AMD,2025-01-21,
123.75,35023800,0.0120215998967772,0.0270450313789295,AMD,2025-01-22,
123.04000091552734,24921100,-0.0057373663391729,0.0266787011008512,AMD,2025-01-23,
122.83999633789062,31570300,-0.0016255248386581,0.0226918521904165,AMD,2025-01-24,
115.01000213623048,61067900,-0.0637414069935539,0.0267479308887792,AMD,2025-01-27,
114.16999816894533,40554800,-0.0073037470801031,0.0264921513627186,AMD,2025-01-28,
117.3499984741211,40199100,0.0278532044860866,0.0279266818381839,AMD,2025-01-29,
118.86000061035156,29788400,0.0128675087845311,0.0260135470395386,AMD,2025-01-30,
115.9499969482422,40463400,-0.0244826152378123,0.0268759646826573,AMD,2025-01-31,
114.2699966430664,34586100,-0.0144890068942882,0.0252929318323387,AMD,2025-02-03,
119.5,69412100,0.0457688239308349,0.0300116216510745,AMD,2025-02-04,
112.01000213623048,110385200,-0.0626778063913768,0.0350402494365049,AMD,2025-02-05,
110.16000366210938,50426600,-0.0165163685281521,0.035082303697563,AMD,2025-02-06,
107.55999755859376,46082500,-0.023602088027253,0.0351574145351845,AMD,2025-02-07,
110.4800033569336,34905400,0.0271476930514911,0.0320912370773013,AMD,2025-02-10,
111.0999984741211,35033800,0.0056118310857073,0.0321828548948866,AMD,2025-02-11,
111.72000122070312,25319700,0.0055805828541612,0.0305996543770024,AMD,2025-02-12,
111.80999755859376,40911800,0.0008055526038961,0.0300731001905655,AMD,2025-02-13,
113.0999984741211,32477200,0.0115374380081827,0.0297266515459352,AMD,2025-02-14,
114.27999877929688,31720300,0.0104332477550455,0.029615530032205,AMD,2025-02-18,
114.69000244140624,28807700,0.0035877114673512,0.0250962000225551,AMD,2025-02-19,
114.16999816894533,27219600,-0.0045339982683024,0.0143964423415486,AMD,2025-02-20,
110.83999633789062,41353700,-0.0291670481252618,0.0165930827116002,AMD,2025-02-21,
108.11000061035156,29072200,-0.0246300597053142,0.0167629576475928,AMD,2025-02-24,
103.95999908447266,39169200,-0.03838684212792,0.0180110314807192,AMD,2025-02-25,
104.73999786376952,29178200,0.007502874049307,0.0181548695062791,AMD,2025-02-26,
99.51000213623048,47263700,-0.0499331280714887,0.0223222128734151,AMD,2025-02-27,0.000419387755102
99.86000061035156,45194600,0.0035172190393679,0.0225010714404805,AMD,2025-02-28,0.051605958132045
98.2300033569336,38958000,-0.0163228243886972,0.0210793643596448,AMD,2025-03-03,
100.75,54156900,0.0256540421149087,0.0234403637637701,AMD,2025-03-04,
101.66999816894533,27855500,0.0091314954734025,0.023917805749364,AMD,2025-03-05,
98.8499984741211,28985000,-0.0277367930128041,0.0242664885542899,AMD,2025-03-06,
100.30999755859376,33254400,0.0147698442793084,0.0251829802023391,AMD,2025-03-07,
96.62999725341795,38733200,-0.0366862764902989,0.02624632032346,AMD,2025-03-10,
96.76000213623048,34078300,0.0013453884560459,0.0245681193893668,AMD,2025-03-11,
100.79000091552734,34241300,0.0416494283828452,0.028797542913456,AMD,2025-03-12,
98.11000061035156,28575200,-0.0265899422644305,0.0253519507042496,AMD,2025-03-13,
100.97000122070312,24715300,0.0291509590516687,0.0271087556649791,AMD,2025-03-14,
104.58999633789062,43689500,0.0358521845441479,0.0283054390760661,AMD,2025-03-17,
103.51000213623048,27152800,-0.0103259799165792,0.0279058839458442,AMD,2025-03-18,
106.2300033569336,32287500,0.0262776655836922,0.0288320407485775,AMD,2025-03-19,
107.13999938964844,26871800,0.0085662807489259,0.0264731750266476,AMD,2025-03-20,
106.44000244140624,30767900,-0.0065334791135888,0.0267593231664258,AMD,2025-03-21,
113.8499984741211,53342000,0.0696166465873011,0.0288327451839438,AMD,2025-03-24,
114.80999755859376,29077500,0.0084321396340718,0.0284930172665618,AMD,2025-03-25,
110.19000244140624,39824000,-0.040240355504142,0.0323260765816412,AMD,2025-03-26,
106.6500015258789,32773700,-0.0321263348497495,0.0330506356529209,AMD,2025-03-27,
103.22000122070312,31069100,-0.0321612776005773,0.0345238385189916,AMD,2025-03-28,
102.73999786376952,30865300,-0.0046502940443418,0.032524980292436,AMD,2025-03-31,
102.77999877929688,23523200,0.0003893412143183,0.0323712553500001,AMD,2025-04-01,
102.95999908447266,20794000,0.0017513164751277,0.0310404084368221,AMD,2025-04-02,
93.8000030517578,50472500,-0.0889665512253899,0.0408739852316107,AMD,2025-04-03,
85.76000213623047,65847000,-0.0857142926860137,0.046835423270253,AMD,2025-04-04,
83.63999938964844,70515400,-0.0247201806643426,0.0345992422275277,AMD,2025-04-07,
78.20999908447266,69910200,-0.0649210945098095,0.0333459941715362,AMD,2025-04-08,
96.83999633789062,97827400,0.238204800811929,0.0931291406851525,AMD,2025-04-09,
88.69999694824219,65210600,-0.0840561720102368,0.0959490558106116,AMD,2025-04-10,
93.4000015258789,57892600,0.0529876520782661,0.0979631282507417,AMD,2025-04-11,
94.5,36003000,0.0117772853977557,0.0981253130668383,AMD,2025-04-14,
