Date,Close,Volume,return,volatility,symbol
2025-06-11 21:30:00,142.8300018310547,167694000,-0.007849436163604007,0.018745484841827156,NVDA
2025-06-12 21:30:00,145.0,162365000,0.01519287363387467,0.016712574373035714,NVDA
2025-06-13 21:30:00,141.97000122070312,180820600,-0.02089654330549573,0.01499228346152695,NVDA
2025-06-16 21:30:00,144.69000244140625,183133700,0.019158985682296903,0.015227063989567873,NVDA
2025-06-17 21:30:00,144.1199951171875,139108000,-0.003939507323248437,0.013154891052485377,NVDA
2025-06-18 21:30:00,145.47999572753906,161494100,0.009436585181991752,0.013337512603153533,NVDA
2025-06-20 21:30:00,143.85000610351562,242956200,-0.011204218256069765,0.013033125139196456,NVDA
2025-06-23 21:30:00,144.1699981689453,154308900,0.0022244841977929752,0.012593974781392805,NVDA
2025-06-24 21:30:00,147.89999389648438,187566100,0.02587220486170838,0.014713049296310501,NVDA
2025-06-25 21:30:00,154.30999755859375,269146500,0.04334012120781927,0.019350802543587394,NVDA
2025-06-26 21:30:00,155.02000427246094,198145700,0.00460117118203951,0.018668164266407036,NVDA
2025-06-27 21:30:00,157.75,263234500,0.01761060284026872,0.01878153392027172,NVDA
2025-06-30 21:30:00,157.99000549316406,194580300,0.0015214294336867162,0.01599862337250074,NVDA
2025-07-01 21:30:00,153.3000030517578,213143600,-0.029685437548827576,0.02011162919821751,NVDA
2025-07-02 21:30:00,157.25,171224100,0.025766450551919284,0.02067014843254081,NVDA
2025-07-03 21:30:00,159.33999633789062,143716100,0.013290914708366408,0.02071614860449812,NVDA
2025-07-07 21:30:00,158.24000549316406,140139000,-0.006903419543163314,0.020282496484497044,NVDA
2025-07-08 21:30:00,160.0,138133000,0.011122310703610028,0.020109431675946837,NVDA
2025-07-09 21:30:00,162.8800048828125,183656400,0.018000030517578036,0.019594984403661322,NVDA
2025-07-10 21:30:00,164.10000610351562,167704100,0.007490184087241891,0.01567838768421119,NVDA
2025-07-11 21:30:00,164.9199981689453,193633300,0.004996904539494196,0.015674174243192826,NVDA
2025-07-14 21:30:00,164.07000732421875,136975800,-0.005153958611228138,0.015504531687427507,NVDA
2025-07-15 21:30:00,170.6999969482422,230627400,0.04040951623121414,0.01923056460939161,NVDA
2025-07-16 21:30:00,171.3699951171875,158831500,0.003925003989006859,0.0142058636139404,NVDA
2025-07-17 21:30:00,173.0,160841100,0.009511611888054494,0.013264719091516879,NVDA
2025-07-18 21:30:00,172.41000366210938,146456400,-0.003410383456015187,0.013798673895136298,NVDA
2025-07-21 21:30:00,171.3800048828125,123126100,-0.005974124223762978,0.01368986142920578,NVDA
2025-07-22 21:30:00,167.02999877929688,193114300,-0.025382226511722283,0.017207144779439142,NVDA
2025-07-23 21:30:00,170.77999877929688,154082200,0.022451056860480545,0.01764874525470824,NVDA
2025-07-24 21:30:00,173.74000549316406,128984600,0.01733227974601692,0.01807926450469291,NVDA
2025-07-25 21:30:00,173.5,122316800,-0.001381406041071509,0.018225433391938214,NVDA
2025-07-28 21:30:00,176.75,140023500,0.018731988472622474,0.01827806912767234,NVDA
2025-07-29 21:30:00,175.50999450683594,154077500,-0.007015589777448761,0.014609930627206115,NVDA
2025-07-30 21:30:00,179.27000427246094,174312200,0.021423337036675427,0.015752375705545857,NVDA
2025-07-31 21:30:00,177.8699951171875,221685400,-0.007809500317440987,0.01610416919599111,NVDA
2025-08-01 21:30:00,173.72000122070312,204529000,-0.023331613034284993,0.018081764003822394,NVDA
2025-08-04 21:30:00,180.0,148174600,0.036150119359707134,0.020976313228015957,NVDA
2025-08-05 21:30:00,178.25999450683594,156407600,-0.009666697184244843,0.01892591824636205,NVDA
2025-08-06 21:30:00,179.4199981689453,137192300,0.006507369560503795,0.018104218839590593,NVDA
2025-08-07 21:30:00,180.77000427246094,151878400,0.0075242788835858665,0.017626924793036756,NVDA
2025-08-08 21:30:00,182.6999969482422,123396700,0.010676509543432466,0.017621712020187766,NVDA
2025-08-11 21:30:00,182.05999755859375,138323200,-0.0035030071173440813,0.017137365149267888,NVDA
2025-08-12 21:30:00,183.16000366210938,145485700,0.006041997793400977,0.016774983594342596,NVDA
2025-08-13 21:30:00,181.58999633789062,179871700,-0.008571780371412707,0.016059541301293098,NVDA
2025-08-14 21:30:00,182.02000427246094,129554000,0.0023680155473442266,0.015730041302944645,NVDA
2025-08-15 21:30:00,180.4499969482422,156602200,-0.00862546581346435,0.01359800474595302,NVDA
2025-08-18 21:30:00,182.00999450683594,132008000,0.008645040648247893,0.0079610241180937,NVDA
2025-08-19 21:30:00,175.63999938964844,185229200,-0.0349980512578294,0.01372503187422885,NVDA
2025-08-20 21:30:00,175.39999389648438,215142700,-0.0013664626167051441,0.013444394212345126,NVDA
2025-08-21 21:30:00,174.97999572753906,140040900,-0.002394516439910399,0.013007615955632667,NVDA
2025-08-22 21:30:00,177.99000549316406,172789400,0.017202022168933517,0.013911841728093049,NVDA
2025-08-25 21:30:00,179.80999755859375,163012800,0.010225248661501984,0.01447023259851857,NVDA
2025-08-26 21:30:00,181.77000427246094,168688200,0.010900432347920486,0.01481587369893384,NVDA
2025-08-27 21:30:00,181.60000610351562,235518900,-0.0009352377452249705,0.014557405635183585,NVDA
2025-08-28 21:30:00,180.1699981689453,281787800,-0.007874492767115715,0.014739453264892158,NVDA
2025-08-29 21:30:00,174.17999267578125,243257900,-0.033246409247044806,0.017889043833067043,NVDA
2025-09-02 21:30:00,170.77999877929688,231164900,-0.019520002522982804,0.018001521939058834,NVDA
2025-09-03 21:30:00,170.6199951171875,164424900,-0.0009368993046788843,0.014903020864330836,NVDA
2025-09-04 21:30:00,171.66000366210938,141670100,0.006095466971544283,0.01516694661565755,NVDA
2025-09-05 21:30:00,167.02000427246094,224441400,-0.027030171796929903,0.017106210989305336,NVDA
2025-09-08 21:30:00,168.30999755859375,163769100,0.007723585517507514,0.01599593255870996,NVDA
2025-09-09 21:30:00,170.75999450683594,157548400,0.014556455253879275,0.01651794623137045,NVDA
2025-09-10 21:30:00,177.3300018310547,226852000,0.0384750968351415,0.02112997083506092,NVDA
2025-09-11 21:30:00,177.1699981689453,151159300,-0.00090229324117308,0.02113020450466902,NVDA
2025-09-12 21:30:00,177.82000732421875,124911000,0.003668844397986648,0.021105058451801537,NVDA
2025-09-15 21:30:00,177.75,147061600,-0.00039369767931174415,0.01785358019624673,NVDA
2025-09-16 21:30:00,174.8800048828125,140737800,-0.016146245385021074,0.017424818806015634,NVDA
2025-09-17 21:30:00,170.2899932861328,211843800,-0.026246634655319623,0.01967422109546307,NVDA
2025-09-18 21:30:00,176.24000549316406,191763300,0.03494046885675561,0.022571625430008048,NVDA
2025-09-19 21:30:00,176.6699981689453,237182100,0.0024398131092768782,0.020013725905777147,NVDA
2025-09-22 21:30:00,183.61000061035156,269637000,0.03928229191902566,0.022661722957923812,NVDA
2025-09-23 21:30:00,178.42999267578125,192559600,-0.028212014146021813,0.025364325641555878,NVDA
2025-09-24 21:30:00,176.97000122070312,143564100,-0.008182432970958109,0.022599822829722428,NVDA
2025-09-25 21:30:00,177.69000244140625,191586700,0.004068493053832389,0.022631808755207407,NVDA
2025-09-26 21:30:00,178.19000244140625,148573700,0.0028138893192084513,0.022620211585511498,NVDA
2025-09-29 21:30:00,181.85000610351562,193063500,0.02053989343938012,0.02348688972189548,NVDA
2025-09-30 21:30:00,186.5800018310547,236981000,0.026010423804146532,0.023545550351501018,NVDA
2025-10-01 21:30:00,187.24000549316406,173844900,0.003537376222704669,0.02060917720488622,NVDA
2025-10-02 21:30:00,188.88999938964844,136805800,0.008812186755381202,0.01861697750333643,NVDA
2025-10-03 21:30:00,187.6199951171875,137596900,-0.0067235125023275,0.01909189360299942,NVDA
2025-10-06 21:30:00,185.5399932861328,157678100,-0.011086248188821868,0.015743227747770795,NVDA
2025-10-07 21:30:00,185.0399932861328,140088000,-0.002694836790410604,0.01210044486285673,NVDA
2025-10-08 21:30:00,189.11000061035156,130168900,0.02199528465138445,0.012559493435684521,NVDA
2025-10-09 21:30:00,192.57000732421875,182997200,0.018296265150970603,0.013022189488200976,NVDA
2025-10-10 21:30:00,183.16000366210938,268774400,-0.04886536482426518,0.022314438401620187,NVDA
2025-10-13 21:30:00,188.32000732421875,153482800,0.028172109406748413,0.023098441813890147,NVDA
2025-10-14 21:30:00,180.02999877929688,205641400,-0.04402085929536681,0.02602836887897873,NVDA
2025-10-15 21:30:00,179.8300018310547,214450500,-0.0011109090129327592,0.02593487209736224,NVDA
2025-10-16 21:30:00,181.80999755859375,179723300,0.011010374839450998,0.02606192354796171,NVDA
2025-10-17 21:30:00,183.22000122070312,173135200,0.007755369237354204,0.02626451648646697,NVDA
2025-10-20 21:30:00,182.63999938964844,128544700,-0.0031656032485013474,0.02608068227857293,NVDA
2025-10-21 21:30:00,181.16000366210938,124240200,-0.008103349389427028,0.02616960683057924,NVDA
2025-10-22 21:30:00,180.27999877929688,162249600,-0.00485761131057294,0.02479799163451038,NVDA
2025-10-23 21:30:00,182.16000366210938,111363700,0.010428249919804289,0.024110001696177427,NVDA
2025-10-24 21:30:00,186.25999450683594,131296700,0.02250763483915863,0.01998355551118189,NVDA
2025-10-27 21:30:00,191.49000549316406,153452700,0.028079089125798262,0.019969964592153566,NVDA
2025-10-28 21:30:00,201.02999877929688,297986200,0.049819797443545255,0.017966431918750407,NVDA
2025-10-29 21:30:00,207.0399932861328,308829600,0.029896008274039154,0.0182717817361131,NVDA
2025-10-30 21:30:00,202.88999938964844,178864400,-0.020044407027916655,0.02128979042424829,NVDA
2025-10-31 21:30:00,202.49000549316406,179802200,-0.0019714815796129104,0.02168478987579564,NVDA
2025-11-03 22:30:00,206.8800048828125,180267300,0.02168007936469052,0.021397221023548515,NVDA
2025-11-04 22:30:00,198.69000244140625,188919300,-0.03958817792007252,0.026510893596028474,NVDA
2025-11-05 22:30:00,195.2100067138672,171350300,-0.017514699706973502,0.027558993080047518,NVDA
2025-11-06 22:30:00,188.0800018310547,223029800,-0.03652479195527836,0.030952471695802695,NVDA
2025-11-07 22:30:00,188.14999389648438,264942300,0.000372139859359244,0.030235966369176918,NVDA
2025-11-10 22:30:00,199.0500030517578,198897100,0.0579325512031128,0.03435394239080658,NVDA
2025-11-11 22:30:00,193.16000366210938,176483300,-0.02959055161690649,0.03177078502313528,NVDA
2025-11-12 22:30:00,193.8000030517578,154935300,0.003313312163567561,0.029707893472094366,NVDA
2025-11-13 22:30:00,186.86000061035156,207423100,-0.03581012555274732,0.030918294238487565,NVDA
2025-11-14 22:30:00,190.1699981689453,186591900,0.01771378330184148,0.031938351329452455,NVDA
2025-11-17 22:30:00,186.60000610351562,173628900,-0.018772635535591387,0.03060479905769992,NVDA
2025-11-18 22:30:00,181.36000061035156,213598900,-0.028081486183109683,0.029560860204455596,NVDA
2025-11-19 22:30:00,186.52000427246094,247246400,0.028451718376399482,0.031544528459071186,NVDA
2025-11-20 22:30:00,180.63999938964844,343504800,-0.03152479491810023,0.031008536124406547,NVDA
2025-11-21 22:30:00,178.8800048828125,346926200,-0.009743105141622355,0.031029555361024405,NVDA
2025-11-24 22:30:00,182.5500030517578,256618300,0.02051653660983299,0.02414123087959124,NVDA
2025-11-25 22:30:00,177.82000732421875,320600300,-0.02591068555719489,0.023807267531908524,NVDA
2025-11-26 22:30:00,180.25999450683594,183852000,0.013721668440651813,0.024571353814037616,NVDA
2025-11-28 22:30:00,177.0,121332800,-0.018084958427713183,0.022835667403326963,NVDA
2025-12-01 22:30:00,179.9199981689453,188131000,0.016497164796301256,0.022703050287669366,NVDA
2025-12-02 22:30:00,181.4600067138672,182632200,0.008559407295434696,0.022544632634263106,NVDA
2025-12-03 22:30:00,179.58999633789062,165138000,-0.01030535824307155,0.020953345479236312,NVDA
2025-12-04 22:30:00,183.3800048828125,167364900,0.021103672933937556,0.01991747880190379,NVDA
2025-12-05 22:30:00,182.41000366210938,143971100,-0.0052895691726204674,0.017046641391314805,NVDA
2025-12-08 22:30:00,185.5500030517578,204378100,0.01721396484079274,0.017270273738915484,NVDA
2025-12-09 22:30:00,184.97000122070312,144719700,-0.0031258519079242486,0.016320039000068634,NVDA
2025-12-10 22:30:00,183.77999877929688,162785400,-0.006433488855235314,0.013634795339900944,NVDA
2025-12-11 22:30:00,180.92999267578125,182136600,-0.015507705530775517,0.01429008847730147,NVDA
2025-12-12 22:30:00,175.02000427246094,204274900,-0.032664503634346365,0.01689838960661279,NVDA
2025-12-15 22:30:00,176.2899932861328,164775600,0.007256250615185866,0.0160677862988938,NVDA
2025-12-16 22:30:00,177.72000122070312,148588100,0.00811167955658898,0.01603593530835614,NVDA
2025-12-17 22:30:00,170.94000244140625,222775500,-0.038149891586355955,0.019654416002020017,NVDA
2025-12-18 22:30:00,174.13999938964844,176096000,0.018720000599854014,0.019317613983023296,NVDA
2025-12-19 22:30:00,180.99000549316406,324925900,0.03933620149032113,0.023860317343055024,NVDA
2025-12-22 22:30:00,183.69000244140625,129064400,0.014917933953784823,0.02368103298559483,NVDA
2025-12-23 22:30:00,189.2100067138672,174873600,0.030050651636426062,0.025561148049615914,NVDA
2025-12-24 22:30:00,188.61000061035156,65528500,-0.003171111898024437,0.025454152406762656,NVDA
2025-12-26 22:30:00,190.52999877929688,139740300,0.010179726222003582,0.024675465861467807,NVDA
2025-12-29 22:30:00,188.22000122070312,120006100,-0.012124062212741427,0.021841580367682304,NVDA
2025-12-30 22:30:00,187.5399932861328,97687300,-0.003612835671873982,0.02212437216478064,NVDA
2024-12-31 22:30:00,120.79000091552734,30203400,,,AMD
2025-01-02 22:30:00,120.62999725341797,34256200,-0.0013246432725939616,,AMD
2025-01-03 22:30:00,125.37000274658203,36785300,0.039293754464789776,,AMD
2025-01-06 22:30:00,129.5500030517578,48020200,0.033341311426985154,,AMD
2025-01-07 22:30:00,127.33000183105469,39220400,-0.017136249852623964,,AMD
2025-01-08 22:30:00,121.83999633789062,46723100,-0.04311635446647022,,AMD
2025-01-10 22:30:00,116.04000091552734,59415600,-0.04760337817376936,,AMD
2025-01-13 22:30:00,117.31999969482422,39128900,0.01103066846947609,,AMD
2025-01-14 22:30:00,116.08999633789062,37005300,-0.010484174566426141,,AMD
2025-01-15 22:30:00,119.95999908447266,38185800,0.03333622937947234,,AMD
2025-01-16 22:30:00,118.44000244140625,29414100,-0.012670862409694283,0.030833037542038675,AMD
2025-01-17 22:30:00,121.45999908447266,35765900,0.025498113650921583,0.03199791198723309,AMD
2025-01-21 22:30:00,122.27999877929688,31578800,0.0067511913469875395,0.0292218556442562,AMD
2025-01-22 22:30:00,123.75,35023800,0.012021599896777202,0.02704503137892955,AMD
2025-01-23 22:30:00,123.04000091552734,24921100,-0.005737366339172989,0.026678701100851233,AMD
2025-01-24 22:30:00,122.83999633789062,31570300,-0.0016255248386581878,0.022691852190416553,AMD
2025-01-27 22:30:00,115.01000213623047,61067900,-0.0637414069935539,0.02674793088877927,AMD
2025-01-28 22:30:00,114.16999816894531,40554800,-0.007303747080103173,0.026492151362718666,AMD
2025-01-29 22:30:00,117.3499984741211,40199100,0.027853204486086636,0.02792668183818391,AMD
2025-01-30 22:30:00,118.86000061035156,29788400,0.012867508784531134,0.02601354703953862,AMD
2025-01-31 22:30:00,115.94999694824219,40463400,-0.024482615237812366,0.02687596468265733,AMD
2025-02-03 22:30:00,114.2699966430664,34586100,-0.014489006894288226,0.025292931832338737,AMD
2025-02-04 22:30:00,119.5,69412100,0.04576882393083492,0.030011621651074537,AMD
2025-02-05 22:30:00,112.01000213623047,110385200,-0.06267780639137688,0.035040249436504994,AMD
2025-02-06 22:30:00,110.16000366210938,50426600,-0.016516368528152192,0.035082303697563065,AMD
2025-02-07 22:30:00,107.55999755859375,46082500,-0.023602088027253054,0.03515741453518452,AMD
2025-02-10 22:30:00,110.4800033569336,34905400,0.027147693051491117,0.03209123707730138,AMD
2025-02-11 22:30:00,111.0999984741211,35033800,0.005611831085707397,0.032182854894886696,AMD
2025-02-12 22:30:00,111.72000122070312,25319700,0.005580582854161298,0.030599654377002485,AMD
2025-02-13 22:30:00,111.80999755859375,40911800,0.0008055526038961425,0.0300731001905655,AMD
2025-02-14 22:30:00,113.0999984741211,32477200,0.011537438008182743,0.02972665154593523,AMD
2025-02-18 22:30:00,114.27999877929688,31720300,0.010433247755045505,0.02961553003220502,AMD
2025-02-19 22:30:00,114.69000244140625,28807700,0.0035877114673512622,0.02509620002255514,AMD
2025-02-20 22:30:00,114.16999816894531,27219600,-0.004533998268302475,0.014396442341548642,AMD
2025-02-21 22:30:00,110.83999633789062,41353700,-0.02916704812526183,0.016593082711600295,AMD
2025-02-24 22:30:00,108.11000061035156,29072200,-0.02463005970531429,0.0167629576475928,AMD
2025-02-25 22:30:00,103.95999908447266,39169200,-0.038386842127920096,0.018011031480719208,AMD
2025-02-26 22:30:00,104.73999786376953,29178200,0.007502874049307051,0.018154869506279103,AMD
2025-02-27 22:30:00,99.51000213623047,47263700,-0.04993312807148875,0.022322212873415112,AMD
2025-02-28 22:30:00,99.86000061035156,45194600,0.003517219039367969,0.022501071440480577,AMD
2025-03-03 22:30:00,98.2300033569336,38958000,-0.016322824388697255,0.02107936435964484,AMD
2025-03-04 22:30:00,100.75,54156900,0.025654042114908737,0.023440363763770115,AMD
2025-03-05 22:30:00,101.66999816894531,27855500,0.009131495473402529,0.02391780574936406,AMD
